source,airline,origin,destination,travel_date,booking_date,departure_time,arrival_time,stops,duration_minutes,cabin_class,fare,currency,days_left,collected_at
demo,Go First,DEL,HYD,2023-09-01,2023-06-21,16:00,18:30,0,150,Economy,3667.0,INR,72,2026-09-05 15:43:34.567305
demo,Akasa Air,HYD,BOM,2023-04-26,2023-02-07,18:00,20:53,1,173,Economy,3281.0,INR,78,2026-09-05 15:43:34.567305
demo,Go First,JAI,BOM,2023-11-17,2023-10-26,06:00,08:00,0,120,Economy,4457.0,INR,22,2026-09-05 15:43:34.567305
demo,SpiceJet,BLR,HYD,2023-02-17,2022-11-20,08:00,09:10,0,70,Business,7341.0,INR,89,2026-09-05 15:43:34.567305
demo,Air India,GOI,BOM,2024-05-30,2024-03-04,14:00,15:15,0,75,Economy,2722.0,INR,87,2026-09-05 15:43:34.567305
demo,IndiGo,AMD,DEL,2023-01-28,2023-01-04,20:00,21:20,0,80,Economy,3193.0,INR,24,2026-09-05 15:43:34.567305
demo,Go First,DEL,CCU,2023-10-08,2023-08-11,18:00,20:15,0,135,Business,11254.0,INR,58,2026-09-05 15:43:34.568304
demo,SpiceJet,AMD,DEL,2023-05-02,2023-04-01,18:00,19:20,0,80,Economy,2792.0,INR,31,2026-09-05 15:43:34.568304
demo,Air India,GOI,DEL,2023-02-03,2023-01-20,10:00,12:15,0,135,Premium Economy,12815.0,INR,14,2026-09-05 15:43:34.568304
demo,Air India,CCU,DEL,2023-12-16,2023-11-08,10:00,12:15,0,135,Economy,4680.0,INR,38,2026-09-05 15:43:34.568304
demo,Air India,MAA,BOM,2023-04-12,2023-04-09,14:00,16:00,0,120,Economy,9991.0,INR,3,2026-09-05 15:43:34.568304
demo,IndiGo,BLR,HYD,2024-06-20,2024-04-07,22:00,23:10,0,70,Economy,2381.0,INR,74,2026-09-05 15:43:34.568304
demo,Akasa Air,JAI,BOM,2023-10-27,2023-08-24,20:00,23:23,1,203,Economy,3473.0,INR,64,2026-09-05 15:43:34.568304
demo,IndiGo,BOM,DEL,2023-07-11,2023-05-22,20:00,22:15,0,135,Business,13940.0,INR,50,2026-09-05 15:43:34.568304
demo,Air India,AMD,DEL,2023-09-29,2023-08-18,12:00,14:01,1,121,Economy,3783.0,INR,42,2026-09-05 15:43:34.568304
demo,AirAsia India,BOM,MAA,2023-05-21,2023-03-01,18:00,20:00,0,120,Economy,3149.0,INR,81,2026-09-05 15:43:34.568304
demo,Akasa Air,JAI,BOM,2023-08-31,2023-08-01,06:00,08:00,0,120,Economy,5307.0,INR,30,2026-09-05 15:43:34.568304
demo,Vistara,DEL,BOM,2023-02-20,2023-02-08,06:00,08:15,0,135,Economy,6687.0,INR,12,2026-09-05 15:43:34.568304
demo,Vistara,DEL,HYD,2023-12-19,2023-11-03,22:00,00:30,0,150,Economy,4798.0,INR,46,2026-09-05 15:43:34.568304
demo,Go First,BLR,MAA,2023-07-13,2023-06-25,14:00,16:16,1,136,Economy,2139.0,INR,18,2026-09-05 15:43:34.568304
demo,AirAsia India,HYD,DEL,2023-06-09,2023-04-16,18:00,20:30,0,150,Economy,3647.0,INR,54,2026-09-05 15:43:34.569304
demo,Vistara,BOM,BLR,2023-05-06,2023-05-01,20:00,21:45,0,105,Economy,7638.0,INR,5,2026-09-05 15:43:34.569304
demo,IndiGo,DEL,BOM,2023-03-21,2022-12-23,06:00,08:56,1,176,Economy,3570.0,INR,88,2026-09-05 15:43:34.569304
demo,Go First,MAA,BOM,2023-04-04,2023-02-24,16:00,18:39,1,159,Premium Economy,5278.0,INR,39,2026-09-05 15:43:34.569304
demo,AirAsia India,DEL,MAA,2024-06-28,2024-04-22,16:00,19:00,0,180,Economy,4556.0,INR,67,2026-09-05 15:43:34.569304
demo,Akasa Air,BLR,MAA,2023-05-23,2023-05-07,22:00,00:14,1,134,Business,6650.0,INR,16,2026-09-05 15:43:34.569304
demo,Vistara,BOM,MAA,2024-05-09,2024-04-04,10:00,12:00,0,120,Economy,5221.0,INR,35,2026-09-05 15:43:34.569304
demo,IndiGo,BLR,DEL,2024-06-09,2024-05-31,08:00,11:45,1,225,Economy,6220.0,INR,9,2026-09-05 15:43:34.569304
demo,SpiceJet,AMD,DEL,2023-05-05,2023-03-12,22:00,23:20,0,80,Economy,2810.0,INR,54,2026-09-05 15:43:34.569304
demo,IndiGo,AMD,DEL,2023-01-12,2022-11-24,10:00,12:16,1,136,Economy,2870.0,INR,49,2026-09-05 15:43:34.569304
demo,Air India,BOM,DEL,2024-03-05,2024-01-23,10:00,13:33,1,213,Economy,4752.0,INR,42,2026-09-05 15:43:34.569304
demo,AirAsia India,CCU,BOM,2023-05-14,2023-03-11,06:00,09:00,0,180,Economy,3649.0,INR,64,2026-09-05 15:43:34.569304
demo,Akasa Air,DEL,CCU,2023-11-02,2023-08-31,10:00,12:15,0,135,Economy,3106.0,INR,63,2026-09-05 15:43:34.569304
demo,SpiceJet,DEL,BLR,2023-07-04,2023-05-05,08:00,12:08,1,248,Economy,4785.0,INR,60,2026-09-05 15:43:34.569304
demo,AirAsia India,BLR,MAA,2023-07-01,2023-05-26,14:00,15:10,0,70,Premium Economy,3793.0,INR,36,2026-09-05 15:43:34.570303
demo,Air India,DEL,HYD,2023-12-16,2023-12-13,10:00,12:30,0,150,Economy,11088.0,INR,3,2026-09-05 15:43:34.570303
demo,Akasa Air,HYD,DEL,2024-03-01,2024-02-08,14:00,16:30,0,150,Economy,5156.0,INR,22,2026-09-05 15:43:34.570303
demo,Air India,DEL,HYD,2023-01-30,2023-01-26,20:00,22:30,0,150,Economy,9656.0,INR,4,2026-09-05 15:43:34.570303
demo,AirAsia India,JAI,BOM,2023-04-19,2023-02-12,20:00,22:00,0,120,Economy,3430.0,INR,66,2026-09-05 15:43:34.570303
demo,Air India,MAA,BOM,2023-11-15,2023-09-01,10:00,12:00,0,120,Economy,3982.0,INR,75,2026-09-05 15:43:34.570303
demo,Air India,JAI,BOM,2024-05-04,2024-02-09,22:00,00:00,0,120,Economy,4230.0,INR,85,2026-09-05 15:43:34.570303
demo,Akasa Air,BOM,DEL,2023-12-08,2023-11-16,22:00,00:15,0,135,Economy,4220.0,INR,22,2026-09-05 15:43:34.570303
demo,SpiceJet,BLR,BOM,2023-01-11,2023-01-07,06:00,07:45,0,105,Premium Economy,10675.0,INR,4,2026-09-05 15:43:34.570303
demo,Go First,CCU,BOM,2023-12-08,2023-10-07,16:00,20:14,1,254,Business,17446.0,INR,62,2026-09-05 15:43:34.570303
demo,Vistara,CCU,BOM,2023-12-15,2023-09-28,20:00,23:00,0,180,Economy,5489.0,INR,78,2026-09-05 15:43:34.570303
demo,Air India,AMD,DEL,2024-05-16,2024-05-03,20:00,21:20,0,80,Economy,5707.0,INR,13,2026-09-05 15:43:34.570303
demo,AirAsia India,AMD,DEL,2023-03-31,2023-01-21,16:00,17:20,0,80,Economy,2465.0,INR,69,2026-09-05 15:43:34.570303
demo,SpiceJet,BOM,HYD,2024-01-02,2023-10-07,06:00,07:30,0,90,Economy,2792.0,INR,87,2026-09-05 15:43:34.570303
demo,Akasa Air,AMD,DEL,2024-05-24,2024-04-23,22:00,23:20,0,80,Economy,3320.0,INR,31,2026-09-05 15:43:34.571303
demo,SpiceJet,JAI,BOM,2024-05-15,2024-04-19,20:00,23:20,1,200,Premium Economy,7441.0,INR,26,2026-09-05 15:43:34.571303
demo,Go First,HYD,DEL,2024-04-19,2024-03-22,16:00,18:30,0,150,Economy,5177.0,INR,28,2026-09-05 15:43:34.571303
demo,IndiGo,BLR,MAA,2023-02-12,2022-11-25,12:00,13:10,0,70,Economy,1986.0,INR,79,2026-09-05 15:43:34.571303
demo,Vistara,JAI,BOM,2023-09-05,2023-07-16,22:00,01:24,1,204,Economy,4825.0,INR,51,2026-09-05 15:43:34.571303
demo,Akasa Air,CCU,DEL,2023-08-07,2023-06-15,08:00,10:15,0,135,Economy,3219.0,INR,53,2026-09-05 15:43:34.571303
demo,Go First,BOM,MAA,2023-05-31,2023-05-18,08:00,10:30,1,150,Economy,4487.0,INR,13,2026-09-05 15:43:34.571303
demo,SpiceJet,BOM,HYD,2023-02-20,2022-12-25,14:00,16:16,1,136,Economy,3432.0,INR,57,2026-09-05 15:43:34.571303
demo,SpiceJet,MAA,DEL,2024-02-05,2023-12-16,10:00,13:00,0,180,Economy,4544.0,INR,51,2026-09-05 15:43:34.571303
demo,SpiceJet,MAA,BOM,2024-03-05,2024-02-07,20:00,22:00,0,120,Economy,4273.0,INR,27,2026-09-05 15:43:34.571303
demo,SpiceJet,GOI,BOM,2024-01-14,2023-12-08,14:00,15:15,0,75,Economy,2921.0,INR,37,2026-09-05 15:43:34.571303
demo,SpiceJet,GOI,DEL,2023-08-26,2023-08-19,10:00,12:59,1,179,Business,25572.0,INR,7,2026-09-05 15:43:34.572300
demo,Akasa Air,BLR,MAA,2024-03-13,2024-02-20,14:00,15:10,0,70,Business,8335.0,INR,22,2026-09-05 15:43:34.572300
demo,Akasa Air,DEL,CCU,2023-06-29,2023-04-16,16:00,18:59,1,179,Economy,3025.0,INR,74,2026-09-05 15:43:34.572300
demo,Air India,MAA,BOM,2024-03-03,2024-02-17,20:00,22:00,0,120,Premium Economy,10193.0,INR,15,2026-09-05 15:43:34.572300
demo,Go First,HYD,DEL,2024-06-23,2024-04-17,14:00,17:23,1,203,Economy,2984.0,INR,67,2026-09-05 15:43:34.572300
demo,SpiceJet,HYD,BOM,2024-02-18,2024-01-20,22:00,00:20,1,140,Premium Economy,7642.0,INR,29,2026-09-05 15:43:34.572300
demo,Akasa Air,BOM,HYD,2024-06-07,2024-04-14,14:00,15:30,0,90,Economy,3377.0,INR,54,2026-09-05 15:43:34.572300
demo,Vistara,CCU,DEL,2023-11-25,2023-09-04,22:00,01:49,2,229,Economy,3848.0,INR,82,2026-09-05 15:43:34.573301
demo,IndiGo,AMD,DEL,2023-02-04,2023-01-05,20:00,21:20,0,80,Economy,4279.0,INR,30,2026-09-05 15:43:34.573301
demo,SpiceJet,HYD,DEL,2023-10-02,2023-07-12,20:00,23:14,1,194,Business,13742.0,INR,82,2026-09-05 15:43:34.573301
demo,Akasa Air,BOM,HYD,2023-03-09,2022-12-25,18:00,20:31,1,151,Economy,2602.0,INR,74,2026-09-05 15:43:34.573301
demo,Go First,AMD,DEL,2023-08-04,2023-07-11,14:00,16:28,1,148,Economy,4014.0,INR,24,2026-09-05 15:43:34.573301
demo,Vistara,AMD,DEL,2023-04-28,2023-02-26,16:00,17:20,0,80,Economy,3112.0,INR,61,2026-09-05 15:43:34.573301
demo,Vistara,CCU,BOM,2023-08-14,2023-06-14,18:00,21:00,0,180,Business,24907.0,INR,61,2026-09-05 15:43:34.573301
demo,Akasa Air,AMD,DEL,2023-09-11,2023-07-12,12:00,13:20,0,80,Economy,2856.0,INR,61,2026-09-05 15:43:34.573301
demo,Air India,DEL,BLR,2023-06-07,2023-04-02,16:00,19:24,1,204,Economy,4719.0,INR,66,2026-09-05 15:43:34.573301
demo,IndiGo,CCU,DEL,2023-06-20,2023-04-14,22:00,01:42,1,222,Economy,3148.0,INR,67,2026-09-05 15:43:34.573301
demo,SpiceJet,BLR,HYD,2024-06-16,2024-03-28,08:00,09:10,0,70,Economy,1897.0,INR,80,2026-09-05 15:43:34.573301
demo,Akasa Air,AMD,DEL,2024-03-17,2024-02-19,12:00,14:38,1,158,Economy,3045.0,INR,27,2026-09-05 15:43:34.573301
demo,Akasa Air,DEL,BLR,2023-02-04,2023-02-03,14:00,16:45,0,165,Economy,8719.0,INR,1,2026-09-05 15:43:34.573301
demo,Air India,BOM,BLR,2023-04-20,2023-02-10,14:00,18:35,2,275,Business,8159.0,INR,69,2026-09-05 15:43:34.574301
demo,IndiGo,MAA,BOM,2023-01-18,2022-10-23,18:00,21:18,1,198,Premium Economy,6229.0,INR,87,2026-09-05 15:43:34.574301
demo,Vistara,CCU,DEL,2023-07-30,2023-07-01,06:00,08:15,0,135,Economy,6757.0,INR,29,2026-09-05 15:43:34.574301
demo,Vistara,MAA,BOM,2024-04-03,2024-03-03,14:00,16:00,0,120,Business,17729.0,INR,31,2026-09-05 15:43:34.574301
demo,Akasa Air,BLR,MAA,2024-03-26,2023-12-31,18:00,19:41,1,101,Premium Economy,4104.0,INR,86,2026-09-05 15:43:34.574301
demo,Akasa Air,BLR,HYD,2023-03-16,2023-03-05,12:00,14:10,1,130,Economy,3282.0,INR,11,2026-09-05 15:43:34.574301
demo,IndiGo,MAA,DEL,2024-03-21,2024-03-14,08:00,11:00,0,180,Premium Economy,18781.0,INR,7,2026-09-05 15:43:34.574301
demo,Go First,CCU,DEL,2023-12-03,2023-10-15,22:00,01:27,1,207,Economy,3128.0,INR,49,2026-09-05 15:43:34.574301
demo,AirAsia India,BLR,DEL,2023-05-20,2023-03-18,20:00,23:41,1,221,Economy,3900.0,INR,63,2026-09-05 15:43:34.574301
demo,Air India,BOM,BLR,2024-06-29,2024-06-25,20:00,21:45,0,105,Business,23221.0,INR,4,2026-09-05 15:43:34.574301
demo,Go First,AMD,DEL,2024-05-26,2024-03-03,16:00,18:10,1,130,Economy,2518.0,INR,84,2026-09-05 15:43:34.574301
demo,AirAsia India,BLR,HYD,2023-01-05,2022-11-03,12:00,13:43,1,103,Economy,1745.0,INR,63,2026-09-05 15:43:34.574301
demo,AirAsia India,BOM,MAA,2023-03-27,2023-01-27,06:00,08:00,0,120,Economy,3970.0,INR,59,2026-09-05 15:43:34.575300
demo,SpiceJet,GOI,DEL,2023-08-27,2023-06-15,14:00,17:07,1,187,Economy,3970.0,INR,73,2026-09-05 15:43:34.575300
demo,Akasa Air,MAA,BOM,2023-02-17,2022-12-09,16:00,18:00,0,120,Economy,2980.0,INR,70,2026-09-05 15:43:34.575300
demo,Akasa Air,DEL,CCU,2023-04-24,2023-02-02,16:00,18:15,0,135,Economy,3849.0,INR,81,2026-09-05 15:43:34.575300
demo,Go First,HYD,BOM,2024-06-19,2024-05-30,14:00,16:45,1,165,Economy,4608.0,INR,20,2026-09-05 15:43:34.575300
demo,AirAsia India,BLR,HYD,2024-05-16,2024-04-08,08:00,09:10,0,70,Economy,2533.0,INR,38,2026-09-05 15:43:34.575300
demo,Akasa Air,MAA,BOM,2023-03-04,2023-01-03,10:00,13:09,1,189,Economy,3733.0,INR,60,2026-09-05 15:43:34.575300
demo,Air India,HYD,BOM,2023-05-28,2023-03-12,14:00,16:31,1,151,Economy,3845.0,INR,77,2026-09-05 15:43:34.575300
demo,AirAsia India,BLR,HYD,2023-07-31,2023-06-30,16:00,18:30,1,150,Economy,2187.0,INR,31,2026-09-05 15:43:34.575300
demo,Go First,HYD,BOM,2023-01-13,2023-01-03,12:00,14:50,1,170,Business,17597.0,INR,10,2026-09-05 15:43:34.575300
demo,Air India,BLR,DEL,2024-01-02,2023-11-29,16:00,18:45,0,165,Economy,5502.0,INR,34,2026-09-05 15:43:34.575300
demo,Air India,GOI,DEL,2023-01-06,2023-01-04,22:00,00:15,0,135,Economy,16735.0,INR,2,2026-09-05 15:43:34.575300
demo,SpiceJet,BOM,MAA,2024-03-25,2024-01-19,18:00,20:00,0,120,Economy,3797.0,INR,66,2026-09-05 15:43:34.575300
demo,AirAsia India,BLR,BOM,2024-01-13,2023-12-06,06:00,08:55,1,175,Business,10402.0,INR,38,2026-09-05 15:43:34.576300
demo,Akasa Air,BOM,MAA,2023-10-12,2023-09-11,20:00,22:00,0,120,Economy,4080.0,INR,31,2026-09-05 15:43:34.576300
demo,Go First,BLR,DEL,2023-07-04,2023-05-01,06:00,08:45,0,165,Economy,4675.0,INR,64,2026-09-05 15:43:34.576300
demo,IndiGo,MAA,DEL,2024-02-22,2024-02-19,10:00,13:58,1,238,Premium Economy,17648.0,INR,3,2026-09-05 15:43:34.576300
demo,AirAsia India,DEL,MAA,2023-01-24,2022-11-03,16:00,19:00,0,180,Economy,4345.0,INR,82,2026-09-05 15:43:34.576300
demo,Vistara,DEL,CCU,2024-01-29,2023-11-05,06:00,08:15,0,135,Economy,4126.0,INR,85,2026-09-05 15:43:34.576300
demo,AirAsia India,BLR,DEL,2024-05-28,2024-05-17,08:00,11:36,1,216,Economy,6076.0,INR,11,2026-09-05 15:43:34.576300
demo,IndiGo,DEL,BOM,2023-10-01,2023-09-07,12:00,14:15,0,135,Economy,4466.0,INR,24,2026-09-05 15:43:34.576300
demo,Go First,GOI,DEL,2024-05-14,2024-03-09,14:00,16:15,0,135,Premium Economy,8171.0,INR,66,2026-09-05 15:43:34.576300
demo,Go First,BOM,DEL,2024-06-16,2024-04-07,20:00,22:15,0,135,Economy,3456.0,INR,70,2026-09-05 15:43:34.576300
demo,Air India,BOM,HYD,2024-03-26,2024-03-04,20:00,21:30,0,90,Economy,4976.0,INR,22,2026-09-05 15:43:34.576300
demo,AirAsia India,HYD,DEL,2023-03-22,2022-12-26,12:00,15:20,1,200,Economy,3302.0,INR,86,2026-09-05 15:43:34.576300
demo,IndiGo,MAA,BOM,2023-08-26,2023-08-05,14:00,17:05,1,185,Economy,3968.0,INR,21,2026-09-05 15:43:34.576300
demo,Akasa Air,HYD,DEL,2023-02-14,2022-11-20,06:00,09:01,1,181,Business,12699.0,INR,86,2026-09-05 15:43:34.577299
demo,Vistara,DEL,CCU,2024-04-07,2024-02-19,14:00,16:15,0,135,Economy,5157.0,INR,48,2026-09-05 15:43:34.577299
demo,SpiceJet,DEL,MAA,2024-02-29,2024-01-27,14:00,17:34,1,214,Economy,4754.0,INR,33,2026-09-05 15:43:34.577299
demo,Go First,BLR,BOM,2024-04-23,2024-03-24,12:00,13:45,0,105,Economy,4403.0,INR,30,2026-09-05 15:43:34.577299
demo,Go First,BLR,MAA,2023-01-19,2022-10-29,12:00,13:10,0,70,Economy,2075.0,INR,82,2026-09-05 15:43:34.577299
demo,SpiceJet,BLR,DEL,2024-02-25,2024-02-09,20:00,00:06,1,246,Premium Economy,9524.0,INR,16,2026-09-05 15:43:34.577299
demo,SpiceJet,DEL,BOM,2023-04-28,2023-02-10,12:00,15:19,1,199,Economy,4005.0,INR,77,2026-09-05 15:43:34.577299
demo,AirAsia India,DEL,BOM,2023-08-11,2023-05-18,20:00,22:54,1,174,Economy,2911.0,INR,85,2026-09-05 15:43:34.577299
demo,Akasa Air,DEL,BLR,2024-03-29,2024-02-21,08:00,10:45,0,165,Economy,4228.0,INR,37,2026-09-05 15:43:34.577299
demo,Akasa Air,MAA,BOM,2023-06-26,2023-06-02,06:00,08:00,0,120,Economy,4091.0,INR,24,2026-09-05 15:43:34.577299
demo,IndiGo,BLR,MAA,2024-01-10,2023-10-25,14:00,15:48,1,108,Economy,2361.0,INR,77,2026-09-05 15:43:34.577299
demo,Go First,AMD,DEL,2023-09-24,2023-09-09,10:00,11:20,0,80,Economy,3424.0,INR,15,2026-09-05 15:43:34.577299
demo,SpiceJet,GOI,BOM,2024-03-16,2023-12-19,08:00,09:15,0,75,Economy,2689.0,INR,88,2026-09-05 15:43:34.577299
demo,AirAsia India,DEL,CCU,2023-08-13,2023-05-21,22:00,00:15,0,135,Economy,3436.0,INR,84,2026-09-05 15:43:34.577299
demo,Akasa Air,DEL,MAA,2024-05-26,2024-05-14,16:00,19:38,1,218,Economy,5990.0,INR,12,2026-09-05 15:43:34.578298
demo,Akasa Air,HYD,BOM,2024-04-17,2024-03-11,06:00,08:25,1,145,Economy,3574.0,INR,37,2026-09-05 15:43:34.578298
demo,Akasa Air,DEL,BOM,2023-12-27,2023-12-10,14:00,17:27,1,207,Business,16366.0,INR,17,2026-09-05 15:43:34.578298
demo,AirAsia India,BLR,MAA,2024-01-02,2023-11-29,06:00,08:18,1,138,Economy,2218.0,INR,34,2026-09-05 15:43:34.578298
demo,IndiGo,AMD,DEL,2023-05-27,2023-03-17,12:00,13:20,0,80,Economy,2682.0,INR,71,2026-09-05 15:43:34.578298
demo,IndiGo,BOM,MAA,2023-09-25,2023-09-11,10:00,12:50,1,170,Economy,4517.0,INR,14,2026-09-05 15:43:34.578298
demo,Akasa Air,BOM,HYD,2024-05-21,2024-04-10,08:00,10:30,1,150,Economy,3057.0,INR,41,2026-09-05 15:43:34.578298
demo,IndiGo,HYD,DEL,2023-02-12,2022-12-21,20:00,00:06,2,246,Economy,4011.0,INR,53,2026-09-05 15:43:34.578298
demo,Akasa Air,BLR,HYD,2024-03-07,2023-12-25,18:00,19:10,0,70,Economy,2350.0,INR,73,2026-09-05 15:43:34.578298
demo,AirAsia India,HYD,DEL,2023-08-23,2023-07-19,06:00,10:48,2,288,Economy,3172.0,INR,35,2026-09-05 15:43:34.578298
demo,Akasa Air,CCU,BOM,2023-04-13,2023-01-14,10:00,13:54,1,234,Economy,4709.0,INR,89,2026-09-05 15:43:34.578298
demo,Air India,DEL,CCU,2023-02-17,2023-01-26,10:00,12:15,0,135,Premium Economy,8353.0,INR,22,2026-09-05 15:43:34.578298
demo,AirAsia India,JAI,BOM,2023-03-05,2023-01-24,14:00,16:00,0,120,Premium Economy,6432.0,INR,40,2026-09-05 15:43:34.578298
demo,Go First,DEL,HYD,2024-04-11,2024-02-06,20:00,23:24,1,204,Economy,3924.0,INR,65,2026-09-05 15:43:34.578298
demo,AirAsia India,BLR,MAA,2023-04-17,2023-02-24,10:00,11:57,1,117,Economy,2264.0,INR,52,2026-09-05 15:43:34.579298
demo,IndiGo,DEL,BLR,2023-05-06,2023-02-15,06:00,08:45,0,165,Premium Economy,8259.0,INR,80,2026-09-05 15:43:34.579298
demo,Air India,BOM,DEL,2023-01-16,2022-12-30,08:00,10:15,0,135,Premium Economy,10490.0,INR,17,2026-09-05 15:43:34.579298
demo,Vistara,BOM,BLR,2024-01-28,2023-11-29,08:00,09:45,0,105,Business,14781.0,INR,60,2026-09-05 15:43:34.579298
demo,Akasa Air,MAA,DEL,2024-03-07,2023-12-14,14:00,17:00,0,180,Premium Economy,8180.0,INR,84,2026-09-05 15:43:34.579298
demo,SpiceJet,GOI,BOM,2024-01-17,2023-12-31,10:00,12:37,1,157,Business,11720.0,INR,17,2026-09-05 15:43:34.579298
demo,Vistara,JAI,BOM,2024-05-24,2024-03-11,18:00,20:39,1,159,Business,16740.0,INR,74,2026-09-05 15:43:34.579298
demo,Air India,CCU,BOM,2023-06-10,2023-05-10,20:00,00:28,1,268,Premium Economy,10261.0,INR,31,2026-09-05 15:43:34.579298
demo,AirAsia India,BOM,DEL,2024-06-07,2024-06-01,18:00,20:15,0,135,Economy,6150.0,INR,6,2026-09-05 15:43:34.579298
demo,SpiceJet,HYD,DEL,2023-08-27,2023-06-06,12:00,14:30,0,150,Premium Economy,6340.0,INR,82,2026-09-05 15:43:34.579298
demo,Vistara,CCU,BOM,2023-12-09,2023-12-01,06:00,09:33,1,213,Economy,9461.0,INR,8,2026-09-05 15:43:34.579298
demo,Akasa Air,CCU,DEL,2024-04-07,2024-01-20,10:00,13:10,1,190,Business,12399.0,INR,78,2026-09-05 15:43:34.579298
demo,Go First,MAA,BOM,2023-02-12,2022-12-27,18:00,20:50,1,170,Premium Economy,6238.0,INR,47,2026-09-05 15:43:34.579298
demo,Vistara,CCU,BOM,2023-08-05,2023-07-08,10:00,14:44,2,284,Business,25642.0,INR,28,2026-09-05 15:43:34.579298
demo,Vistara,DEL,BOM,2024-04-25,2024-03-02,06:00,08:15,0,135,Economy,5355.0,INR,54,2026-09-05 15:43:34.580297
demo,Akasa Air,BLR,MAA,2023-06-24,2023-05-09,22:00,23:10,0,70,Economy,2279.0,INR,46,2026-09-05 15:43:34.580297
demo,IndiGo,HYD,DEL,2023-02-04,2023-01-31,18:00,21:37,1,217,Premium Economy,13413.0,INR,4,2026-09-05 15:43:34.580297
demo,Go First,GOI,DEL,2023-01-04,2022-11-17,12:00,14:50,1,170,Economy,5463.0,INR,48,2026-09-05 15:43:34.580297
demo,Go First,BLR,MAA,2023-01-01,2022-12-13,06:00,08:08,1,128,Economy,2080.0,INR,19,2026-09-05 15:43:34.580297
demo,AirAsia India,HYD,BOM,2023-08-07,2023-06-27,20:00,21:30,0,90,Economy,3284.0,INR,41,2026-09-05 15:43:34.580297
demo,Go First,DEL,CCU,2023-06-15,2023-04-06,22:00,01:37,1,217,Economy,2679.0,INR,70,2026-09-05 15:43:34.580297
demo,Go First,HYD,DEL,2023-12-26,2023-11-28,22:00,00:30,0,150,Economy,5603.0,INR,28,2026-09-05 15:43:34.580297
demo,IndiGo,BOM,HYD,2023-05-04,2023-04-02,08:00,09:30,0,90,Economy,3538.0,INR,32,2026-09-05 15:43:34.580297
demo,Vistara,DEL,HYD,2024-06-12,2024-05-28,06:00,08:30,0,150,Economy,6574.0,INR,15,2026-09-05 15:43:34.580297
demo,Air India,DEL,CCU,2023-07-22,2023-06-14,10:00,13:03,1,183,Economy,3565.0,INR,38,2026-09-05 15:43:34.580297
demo,Go First,HYD,DEL,2023-01-12,2022-12-03,06:00,09:11,1,191,Economy,3516.0,INR,40,2026-09-05 15:43:34.580297
demo,Vistara,BLR,DEL,2023-05-31,2023-05-01,22:00,00:45,0,165,Economy,6091.0,INR,30,2026-09-05 15:43:34.580297
demo,Vistara,JAI,BOM,2024-05-19,2024-04-09,22:00,01:22,1,202,Economy,5332.0,INR,40,2026-09-05 15:43:34.580297
demo,Go First,DEL,HYD,2024-06-24,2024-05-19,20:00,01:24,2,324,Economy,2809.0,INR,36,2026-09-05 15:43:34.581297
demo,Go First,BOM,MAA,2024-06-19,2024-06-03,18:00,20:00,0,120,Economy,4732.0,INR,16,2026-09-05 15:43:34.581297
demo,Akasa Air,CCU,BOM,2024-06-01,2024-03-16,08:00,11:00,0,180,Economy,4936.0,INR,77,2026-09-05 15:43:34.581297
demo,IndiGo,JAI,BOM,2023-03-22,2023-01-12,16:00,18:00,0,120,Economy,4063.0,INR,69,2026-09-05 15:43:34.581297
demo,Vistara,CCU,BOM,2024-02-13,2023-12-20,06:00,10:12,1,252,Economy,5572.0,INR,55,2026-09-05 15:43:34.581297
demo,IndiGo,BLR,MAA,2023-05-31,2023-04-29,20:00,21:10,0,70,Economy,2176.0,INR,32,2026-09-05 15:43:34.581297
demo,Go First,JAI,BOM,2023-03-27,2023-01-22,18:00,20:42,1,162,Economy,3568.0,INR,64,2026-09-05 15:43:34.581297
demo,Air India,GOI,BOM,2023-07-30,2023-07-15,12:00,13:15,0,75,Business,13837.0,INR,15,2026-09-05 15:43:34.581297
demo,Akasa Air,DEL,CCU,2023-09-23,2023-08-27,12:00,15:16,1,196,Business,15221.0,INR,27,2026-09-05 15:43:34.581297
demo,Akasa Air,BLR,HYD,2023-10-11,2023-08-21,16:00,17:10,0,70,Economy,2350.0,INR,51,2026-09-05 15:43:34.581297
demo,SpiceJet,DEL,BOM,2024-05-19,2024-05-03,06:00,09:33,1,213,Economy,4372.0,INR,16,2026-09-05 15:43:34.581297
demo,Vistara,GOI,BOM,2024-02-18,2023-11-26,18:00,19:15,0,75,Economy,3675.0,INR,84,2026-09-05 15:43:34.581297
demo,IndiGo,GOI,BOM,2023-04-02,2023-03-02,20:00,22:43,1,163,Economy,2891.0,INR,31,2026-09-05 15:43:34.581297
demo,Vistara,GOI,DEL,2023-11-10,2023-09-27,06:00,08:15,0,135,Economy,6226.0,INR,44,2026-09-05 15:43:34.581297
demo,IndiGo,BOM,DEL,2023-09-02,2023-06-25,16:00,19:15,1,195,Economy,3539.0,INR,69,2026-09-05 15:43:34.582296
demo,IndiGo,BOM,DEL,2023-11-19,2023-10-25,08:00,10:15,0,135,Economy,4250.0,INR,25,2026-09-05 15:43:34.582296
demo,Vistara,DEL,BOM,2023-05-23,2023-03-16,10:00,12:15,0,135,Economy,5045.0,INR,68,2026-09-05 15:43:34.582296
demo,Go First,CCU,BOM,2023-06-22,2023-06-16,16:00,19:49,1,229,Economy,9728.0,INR,6,2026-09-05 15:43:34.582296
